,,,,Palsa,,,,,,,,,Fen,,Wind,Palsa,,,,,,,,,Fen,,Palsa,,,,,,,,,Fen,,,Insolation,
5,5/12/1994,1994,132,2.758,4.986,4.324,2.424,-1.413,-1.41,0.187,-1.77,-0.842,0.854,0.901,3.468,6.697,14.8,12.71,6.568,-1.198,-1.215,2.11,-1.506,1.057,2.716,2.768,-1.571,-3.197,-3.135,-0.107,-1.566,-1.556,-0.836,-1.967,-1.866,-0.139,-0.113,0,31.521,
5,5/13/1994,1994,133,1.789,3.873,3.391,1.821,-1.382,-1.381,0.045,-1.696,-0.95,0.701,0.754,3.378,6.185,14,14.92,7.08,-1.196,-1.203,1.872,-1.45,0.811,2.417,2.474,-3.09,-4.64,-4.433,-0.369,-1.574,-1.566,-1.225,-1.941,-2.195,-0.536,-0.492,0,37.006,
5,5/14/1994,1994,134,1.399,5.054,4.63,3.311,-1.337,-1.337,0.184,-1.619,-0.752,0.867,0.919,1.321,9.78,22.08,19.94,11.16,-1.155,-1.145,2.133,-1.311,1.019,2.634,2.695,-4.782,-6.93,-6.847,-0.38,-1.569,-1.566,-1.444,-1.898,-2.381,-0.746,-0.692,0,25.796,
5,5/15/1994,1994,135,-1.645,1.807,1.248,2.309,-1.36,-1.373,-0.23,-1.631,-1.184,0.386,0.439,3.077,1.28,15.68,11.64,10.73,-1.211,-1.211,1.044,-1.422,-0.085,1.452,1.513,-4.367,-5.174,-5.138,-0.33,-1.522,-1.516,-1.239,-1.815,-2.174,-0.588,-0.543,2.032,23.377,
5,5/16/1994,1994,136,-0.867,2.32,1.566,1.821,-1.314,-1.328,0.171,-1.542,-0.77,0.761,0.819,1.642,5.857,16.82,16.15,8.08,-1.076,-1.12,2.268,-1.217,1.347,2.853,2.917,-8.38,-10.07,-10.16,-1.48,-1.559,-1.552,-1.885,-1.85,-2.727,-1.161,-1.108,0,40.499,
5,5/17/1994,1994,137,1.016,3.612,2.692,2.097,-1.238,-1.252,0.527,-1.429,-0.338,1.16,1.22,1.202,9.51,19.39,19.23,8.4,-1.041,-1.048,2.332,-1.111,1.449,2.911,2.972,-10.82,-12.33,-11.95,-1.935,-1.522,-1.513,-2.001,-1.793,-2.798,-1.257,-1.214,0,39.973,
5,5/18/1994,1994,138,3.432,5.999,5.067,3.491,-1.185,-1.202,0.624,-1.345,-0.193,1.27,1.33,1.278,12.55,20.63,20.11,12.34,-0.987,-1.032,2.622,-1.027,1.74,3.166,3.253,-7.52,-9.06,-8.7,-0.833,-1.455,-1.459,-1.647,-1.703,-2.4,-0.914,-0.853,0,39.012,
5,5/19/1994,1994,139,5.691,8.75,7.45,5.024,-1.142,-1.163,0.832,-1.273,0.047,1.473,1.534,1.221,15.79,24.24,23.72,15.04,-0.952,-0.968,3.165,-0.968,2.276,3.666,3.734,-5.171,-6.862,-6.848,-0.393,-1.401,-1.4,-1.351,-1.598,-2.085,-0.653,-0.601,0,40.21,
5,5/20/1994,1994,140,7.44,10.9,9.94,6.538,-1.092,-1.114,0.749,-1.205,0.024,1.416,1.479,1.447,16.04,28.9,30.05,16.18,-0.95,-0.941,2.421,-0.969,1.582,2.948,3.043,-2.555,-4.499,-4.574,-0.236,-1.318,-1.326,-1.226,-1.501,-1.925,-0.513,-0.45,0,36.994,
5,5/21/1994,1994,141,8.89,12.09,10.75,7.3,-1.059,-1.085,1.104,-1.155,0.387,1.745,1.815,1.522,17.86,29.38,30.88,18.18,-0.874,-0.907,3.094,-0.857,2.317,3.645,3.732,-2.499,-4.6,-4.687,-0.21,-1.274,-1.283,-1.133,-1.449,-1.807,-0.409,-0.357,0,41.784,
5,5/22/1994,1994,142,7.72,10.2,9.41,6.231,-1.027,-1.055,0.716,-1.113,0.034,1.362,1.436,1.785,14.99,24.35,24.04,14.32,-0.878,-0.948,2.501,-0.89,1.688,2.985,3.071,0.494,-1.994,-2.404,0.405,-1.185,-1.203,-0.871,-1.325,-1.528,-0.168,-0.098,0,36.334,
5,5/23/1994,1994,143,7.51,9.98,9.2,6.218,-1.018,-1.047,0.647,-1.095,-0.006,1.289,1.372,2.314,13.27,23.15,24,17.23,-0.897,-0.933,2.516,-0.906,1.801,3.062,3.166,-0.452,-3.966,-3.869,-0.041,-1.171,-1.193,-0.874,-1.305,-1.485,-0.142,-0.081,0,42.055,
5,5/24/1994,1994,144,6.207,8.79,8.45,5.842,-0.988,-1.018,0.437,-1.07,-0.179,1.09,1.17,2.108,13.71,22.57,25.83,14.83,-0.873,-0.881,1.739,-0.922,1.023,2.278,2.365,-0.287,-3.133,-2.977,0.467,-1.155,-1.17,-0.838,-1.278,-1.469,-0.185,-0.108,0,33.393,
5,5/25/1994,1994,145,3.104,4.868,3.944,3.59,-1.012,-1.041,0.218,-1.102,-0.377,0.868,0.948,1.677,9.89,26.08,19.76,8.97,-0.857,-0.842,1.414,-0.944,0.688,1.936,2.032,-5.036,-7.06,-7.01,-0.671,-1.252,-1.261,-1.351,-1.392,-1.923,-0.662,-0.583,0.508,23.48,
5,5/26/1994,1994,146,1.334,1.499,1.477,1.696,-1.114,-1.147,-0.572,-1.221,-1.162,0.058,0.149,2.986,2.643,4.287,4.459,3.272,-0.982,-1.052,0.827,-1.035,0.384,1.591,1.677,-0.296,-1.508,-1.113,0.214,-1.179,-1.207,-0.936,-1.304,-1.548,-0.316,-0.238,0.762,12.497,
5,5/27/1994,1994,147,1.646,3.168,2.92,2.463,-1.062,-1.094,-0.366,-1.165,-0.969,0.226,0.318,2.162,5.523,11.79,9.83,5.873,-0.895,-0.903,0.577,-0.998,-0.006,1.184,1.271,-1.77,-2.164,-2.208,-0.327,-1.201,-1.215,-1.093,-1.312,-1.704,-0.492,-0.404,0,24.967,
5,5/28/1994,1994,148,3.729,7.58,6.725,5.435,-0.959,-0.993,0.351,-1.022,-0.252,0.915,1.014,1.925,9.58,19.82,21.62,14.54,-0.719,-0.746,2.399,-0.715,1.777,2.909,3.021,-1.565,-2.942,-3.292,-0.188,-1.145,-1.182,-1.03,-1.283,-1.597,-0.402,-0.324,0,41.608,
5,5/29/1994,1994,149,4.111,8.43,7.16,5.757,-0.93,-0.964,0.66,-0.965,0.114,1.257,1.357,2.476,12.14,28.43,23.07,17.63,-0.771,-0.818,2.792,-0.71,2.143,3.266,3.37,-5.114,-6.779,-5.926,-0.41,-1.169,-1.187,-1.287,-1.265,-1.776,-0.623,-0.536,0,42.949,
5,5/30/1994,1994,150,4.317,6.819,6.273,5.336,-0.908,-0.943,0.264,-0.955,-0.245,0.885,0.971,2.424,9.17,21.06,18.73,13.06,-0.762,-0.788,1.353,-0.792,0.946,2.055,2.133,0.326,-2.206,-2.189,0.566,-1.061,-1.089,-0.896,-1.144,-1.41,-0.267,-0.185,0,25.433,
5,5/31/1994,1994,151,5.477,9.05,7.73,6.426,-0.915,-0.953,0.581,-0.954,0.016,1.119,1.209,1.933,12.16,22.91,19.32,16.66,-0.718,-0.793,2.795,-0.654,2.112,3.209,3.295,-0.303,-1.244,-1.366,0.631,-1.09,-1.108,-0.881,-1.16,-1.413,-0.297,-0.223,0,41.015,
6,6/1/1994,1994,152,5.46,7.3,6.767,5.624,-0.87,-0.909,0.279,-0.904,-0.198,0.887,0.973,2.356,10.25,21.57,19.18,11.1,-0.713,-0.748,1.72,-0.676,1.451,2.482,2.577,1.227,0.501,0.753,1.83,-1.001,-1.036,-0.739,-1.064,-1.222,-0.132,-0.037,0.254,18.908,
6,6/2/1994,1994,153,5.233,7.4,6.594,4.808,-0.873,-0.907,0.366,-0.901,-0.12,0.946,1.032,2.458,10.78,18.25,18.81,12.15,-0.712,-0.738,1.886,-0.701,1.394,2.415,2.502,-2.813,-4.472,-4.283,-0.567,-1.094,-1.118,-1.181,-1.181,-1.617,-0.526,-0.448,0,39.466,
6,6/3/1994,1994,154,7.45,10.67,9.45,6.833,-0.851,-0.884,0.667,-0.851,0.199,1.242,1.331,1.701,16.67,27.88,24.32,18.7,-0.695,-0.724,2.466,-0.634,1.947,2.949,3.044,-2.883,-4.776,-4.846,-0.633,-1.062,-1.077,-1.209,-1.133,-1.648,-0.558,-0.479,0,41.335,
6,6/4/1994,1994,155,7.55,10.63,9.13,7.02,-0.807,-0.842,0.856,-0.805,0.429,1.462,1.553,2.036,16.9,31.61,32.26,15.52,-0.673,-0.673,2.788,-0.627,2.373,3.392,3.47,-4.192,-6.024,-6.422,-0.86,-1.041,-1.045,-1.276,-1.102,-1.678,-0.587,-0.506,0,29.521,
6,6/5/1994,1994,156,8.38,10.82,9.75,6.986,-0.798,-0.83,0.561,-0.792,0.156,1.172,1.257,1.606,15.68,27.91,23.43,13.99,-0.674,-0.66,1.593,-0.631,1.115,2.111,2.198,-1.057,-2.956,-2.909,-0.146,-1.002,-1.03,-1.004,-1.065,-1.41,-0.368,-0.302,0,27.189,
6,6/6/1994,1994,157,9.69,12.86,11.88,9.19,-0.774,-0.811,0.76,-0.762,0.327,1.325,1.427,1.58,17.74,27.95,25.27,16.6,-0.668,-0.679,2.554,-0.638,2.027,3.004,3.107,2.637,2.326,2.438,3.324,-0.913,-0.931,-0.576,-0.939,-0.995,0.016,0.111,0,27.47,
6,6/7/1994,1994,158,9.58,11.83,10.82,9.02,-0.763,-0.8,0.525,-0.755,0.114,1.099,1.213,1.784,14.85,23.92,20.54,14.22,-0.679,-0.714,1.89,-0.657,1.363,2.331,2.461,5.433,5.004,5.17,5.161,-0.865,-0.884,-0.377,-0.875,-0.787,0.22,0.319,0.508,20.952,
6,6/8/1994,1994,159,9.31,13.23,11.58,9.81,-0.751,-0.791,0.97,-0.73,0.542,1.514,1.629,1.803,17.55,28.79,27.3,19.17,-0.629,-0.655,3.071,-0.539,2.501,3.45,3.571,3.263,2.599,2.711,3.611,-0.884,-0.919,-0.648,-0.919,-1.014,-0.039,0.074,0,10.664,
6,6/9/1994,1994,160,7.87,10.6,9.61,7.88,-0.757,-0.795,0.605,-0.742,0.237,1.202,1.313,2.386,15.34,25.27,23.96,16.12,-0.625,-0.616,1.966,-0.543,1.524,2.467,2.571,-1.786,-3.229,-3.267,0.192,-0.956,-0.977,-1.222,-1.003,-1.605,-0.619,-0.498,0,17.525,
6,6/10/1994,1994,161,9.37,13.86,11.8,10.1,-0.734,-0.771,0.766,-0.706,0.381,1.376,1.422,1.896,15.27,27.67,23.29,17.73,-0.618,-0.613,2.115,-0.562,1.642,2.628,2.636,3.743,2.978,2.933,3.948,-0.861,-0.893,-0.606,-0.878,-0.993,-0.009,0.096,0.254,23.136,
6,6/11/1994,1994,162,9.37,12.69,11.08,8.68,-0.719,-0.754,0.853,-0.689,0.5,1.871,1.508,2.347,16.59,28.32,23.88,15.8,-0.576,-0.589,1.875,-0.508,1.575,3.254,2.536,-1.659,-3.328,-3.121,0.467,-0.91,-0.933,-1.125,-0.951,-1.457,-0.183,-0.445,0,21.788,
6,6/12/1994,1994,163,9.66,13.21,11.68,9.08,-0.716,-0.753,1.218,-0.662,0.836,2.849,1.836,2.74,17.44,32.31,27.93,21.26,-0.57,-0.561,3.288,-0.431,2.832,4.942,3.805,-1.775,-3.992,-4.044,-0.419,-0.933,-0.95,-1.12,-0.968,-1.434,0.519,-0.386,0,34.974,
6,6/13/1994,1994,164,7.48,10.86,9.39,7.66,-0.704,-0.738,1.147,-0.645,0.787,3.431,1.796,2.564,15.08,25.95,25.38,19.61,-0.512,-0.582,3.295,-0.35,2.843,5.544,3.843,-3.737,-6.207,-6.113,-1.496,-0.909,-0.927,-1.281,-0.945,-1.552,1.105,-0.505,0,35.142,
6,6/14/1994,1994,165,9.16,10.87,9.82,6.996,-0.709,-0.74,1.024,-0.655,0.697,3.686,1.717,1.544,19.92,29.07,27.41,18.37,-0.515,-0.515,3.189,-0.364,2.76,5.756,3.778,-6.502,-8.53,-8.22,-2.915,-0.955,-0.975,-1.487,-1.001,-1.765,1.269,-0.741,0,34.064,
6,6/15/1994,1994,166,12.21,14.37,12.64,9.19,-0.641,-0.673,1.593,-0.566,1.262,4.505,2.292,1.555,22.89,36.93,31.99,22.61,-0.463,-0.49,4.042,-0.307,3.534,6.771,4.541,-4.123,-6.52,-6.354,-2.137,-0.894,-0.911,-1.324,-0.928,-1.569,1.696,-0.522,0,35.014,
6,6/16/1994,1994,167,11.72,12.85,11.68,8.72,-0.647,-0.68,1.002,-0.579,0.752,4.259,1.78,2.206,22.7,32.07,28.4,19.85,-0.48,-0.465,2.9,-0.271,2.859,6.182,3.825,-1.421,-3.144,-2.746,0.031,-0.817,-0.844,-1.112,-0.835,-1.348,2.21,-0.293,0,24.829,
6,6/17/1994,1994,168,8.66,9.91,9.04,7.42,-0.664,-0.695,0.456,-0.629,0.198,3.884,1.23,2.791,15.09,24.38,20.46,13.1,-0.558,-0.558,1.63,-0.478,1.535,5.188,2.539,-0.643,-2.775,-2.636,0.023,-0.863,-0.881,-1.086,-0.882,-1.348,2.374,-0.302,0.254,22.978,
6,6/18/1994,1994,169,7.86,9.62,8.7,6.982,-0.698,-0.731,0.46,-0.663,0.159,4.027,1.183,3.089,14.92,21.69,20.1,14.33,-0.574,-0.592,1.959,-0.483,1.617,5.456,2.62,-1.815,-3.707,-3.635,-0.699,-0.892,-0.909,-1.156,-0.926,-1.443,2.427,-0.405,0,30.166,
6,6/19/1994,1994,170,8.21,9.46,8.91,7.66,-0.635,-0.672,0.277,-0.605,0.002,4.115,1.036,3.711,13.24,17.49,16.5,13.05,-0.568,-0.576,1.454,-0.49,1.116,5.177,2.13,2.806,0.835,1.733,2.966,-0.747,-0.768,-0.613,-0.747,-0.875,3.292,0.187,0,24.485,
6,6/20/1994,1994,171,9.25,10.56,9.89,7.93,-0.618,-0.654,0.255,-0.593,-0.036,4.15,0.997,3.888,14.19,21.79,19.31,13.1,-0.53,-0.547,0.968,-0.505,0.691,4.833,1.731,5.644,3.971,4.213,3.96,-0.714,-0.755,-0.418,-0.723,-0.699,3.538,0.33,0.254,21.453,
6,6/21/1994,1994,172,9.53,10.42,9.68,8.93,-0.607,-0.643,0.3,-0.574,0.007,4.324,1.053,3.275,13.99,19.32,18.68,16.1,-0.51,-0.546,1.455,-0.451,1.264,5.529,2.269,5.513,5.022,5.074,5.246,-0.698,-0.72,-0.348,-0.698,-0.703,3.635,0.359,0.508,26.6,
6,6/22/1994,1994,173,10.7,10.99,10.29,8.74,-0.573,-0.609,0.286,-0.536,0.012,4.609,1.072,4.084,16.24,19.95,18.29,12.82,0.246,0.159,1.177,0.385,1.226,5.673,2.188,6.93,5.601,5.619,6.164,-0.651,-0.705,-0.271,-0.634,-0.627,4.004,0.443,1.016,20.538,
6,6/23/1994,1994,174,10.65,11.63,10.82,7.53,-0.599,-0.635,0.309,-0.56,0.035,4.914,1.118,3.759,14.73,20.95,19.58,11.65,-0.416,-0.468,0.825,-0.398,0.524,5.373,1.617,4.75,3.264,2.91,3.832,-0.745,-0.763,-0.451,-0.702,-0.695,4.239,0.393,0,24.37,
6,6/24/1994,1994,175,8.25,9.55,8.7,6.426,-0.606,-0.635,0.425,-0.57,0.171,5.15,1.293,2.259,15.99,21.89,20.45,13.27,-0.396,-0.378,1.181,-0.406,0.846,5.768,1.972,-4.27,-6.087,-6.007,-2.133,-0.841,-0.861,-1.231,-0.871,-1.464,3.614,-0.315,0,24.028,
6,6/25/1994,1994,176,8.05,9.15,8.35,8.19,-0.613,-0.649,0.2,-0.58,-0.061,4.943,1.057,2.738,13.56,18.93,15.91,13.64,-0.461,-0.47,1.283,-0.467,1.135,6.022,2.236,3.58,3.413,3.421,5.345,-0.714,-0.747,-0.423,-0.696,-0.692,4.371,0.421,4.572,22.758,
6,6/26/1994,1994,177,5.247,7.13,6.001,5.908,-0.523,-0.541,0.958,-0.462,0.745,5.741,1.891,3.015,11.08,21.8,16.11,11.48,0.32,0.433,4.054,0.236,3.667,8.78,4.942,1.468,0.33,0.391,1.667,-0.784,-0.821,-0.881,-0.802,-1.108,3.937,0.025,1.016,37.08,
6,6/27/1994,1994,178,9.63,11.56,9.47,7.97,-0.456,-0.538,-1.037,-0.552,,7.92,0.036,1.951,13.75,21.8,14.83,9.37,-0.359,-0.431,-0.31,-0.466,,10.38,0.79,5.561,4.174,4.82,5.579,-1.416,-1.52,-1.61,-1.59,,4.122,-0.608,0,,
6,6/28/1994,1994,179,8.75,10.95,8.92,6.769,-0.55,-0.571,-1.147,-0.619,,4.721,,1.143,17.87,29.35,21.56,12.35,-0.38,-0.449,-0.321,-0.475,,8.83,0.778,-1.1,-2.268,-0.501,1.885,-0.762,-0.723,-3.306,-0.782,,0.988,,0,,
6,6/29/1994,1994,180,8.45,11.29,9.23,7.21,-0.549,-0.571,-1.181,-0.619,-1.343,4.823,-0.168,1.133,18.22,26.65,19.78,12.15,-0.384,-0.477,-0.297,-0.488,-0.352,8.9,0.807,-2.706,-3.654,-1.908,1.509,-0.792,-0.741,-2.249,-0.8,-2.482,0.16,-1.304,0,,
6,6/30/1994,1994,181,8.11,10.57,8.66,7.62,-0.535,-0.562,-1.103,-0.608,-1.252,,-0.06,1.246,17.25,27.16,20.03,12.98,-0.248,-0.195,-0.323,-0.338,-0.381,8.66,0.816,-2.521,-3.435,-2.013,1.645,-0.79,-0.735,-3.137,-0.806,-3.088,,-1.881,0.508,,
7,7/1/1994,1994,182,10.49,11.54,8.32,7.6,-0.535,-0.57,-1.435,-0.613,-1.594,4.342,-0.356,0.975,20.49,28.81,17.37,12.7,-0.34,-0.445,-0.227,-0.46,-0.191,8.5,1.033,-1.107,-2.062,-0.6,2.044,-0.779,-0.72,-3.113,-0.797,-3.278,0.459,-1.968,0,,
7,7/2/1994,1994,183,10.43,12.15,9.69,8.2,-0.515,-0.547,-1.022,-0.591,-1.177,5.113,0.098,1.031,18.09,24.02,18.02,12.59,-0.382,-0.439,-0.101,-0.452,-0.066,8.39,1.179,-1.376,-2.922,-1.52,2.323,-0.747,-0.703,-1.981,-0.765,-2.147,0.868,-0.865,0,,
7,7/3/1994,1994,184,9.45,8.77,8.48,8.58,-0.477,-0.52,-0.443,-0.55,-0.61,5.923,0.682,0.852,12.42,13.98,11.51,10.46,-0.407,-0.466,-0.329,-0.494,-0.484,7.05,0.8,5.064,3.804,5.113,7.02,-0.54,-0.573,-1.132,-0.619,-1.298,4.512,-0.01,0,,
7,7/4/1994,1994,185,9.56,10.93,8.69,7.47,-0.541,-0.559,-0.914,-0.605,-1.104,4.604,0.216,0.897,18.07,25.45,16.74,11.47,-0.4,-0.452,-0.344,-0.487,-0.468,6.945,0.846,1.156,0.583,1.698,3.367,-0.709,-0.676,-1.616,-0.741,-1.822,2.074,-0.488,0,,
7,7/5/1994,1994,186,8.61,9.72,8.43,7.48,-0.52,-0.539,-0.778,-0.586,-0.945,5.183,0.393,1.173,14.88,22.1,14.04,10.17,-0.432,-0.479,-0.367,-0.512,-0.439,7.41,0.863,-0.277,-1.01,0.08,3.516,-0.692,-0.664,-1.661,-0.72,-1.851,2.117,-0.493,0.254,,
7,7/6/1994,1994,187,7.4,8.41,7.09,6.792,-0.525,-0.541,-0.771,-0.588,-0.948,5.442,0.418,1.403,12.78,17.24,11.78,8.43,-0.415,-0.451,-0.297,-0.496,-0.358,8.36,1.023,-0.787,-1.764,0.472,4.364,-0.637,-0.619,-1.519,-0.671,-1.736,3.276,-0.35,0.762,,
7,7/7/1994,1994,188,8.44,9.18,7.44,5.818,-0.547,-0.566,-1.062,-0.614,-1.218,4.846,0.155,1.077,16.66,23.95,17.19,11.25,-0.386,-0.45,-0.353,-0.484,-0.388,9.48,0.985,-3.884,-4.743,-3.19,0.367,-0.805,-0.765,-2.216,-0.817,-2.328,0.248,-0.931,0,,
7,7/8/1994,1994,189,12.3,13.97,11.88,8.86,-0.461,-0.513,-1.014,-0.555,-1.167,6.158,0.219,1.418,21,27.82,22.86,13.09,-0.346,-0.427,-0.349,-0.458,-0.441,10.28,0.945,4.944,3.274,4.168,4.482,-0.599,-0.614,-2.085,-0.641,-2.352,2.441,-0.952,0,,
7,7/9/1994,1994,190,12.7,15.92,13.91,10.42,-0.435,-0.505,-1.296,-0.544,-1.42,6.708,-0.003,1.403,19.4,30.72,24.08,14.77,-0.272,-0.362,-0.327,-0.379,-0.225,10.46,1.173,2.979,1.99,3.726,5.404,-0.571,-0.613,-2.166,-0.624,-2.367,3.076,-0.94,0,,
7,7/10/1994,1994,191,13.07,15.62,13.39,10.28,-0.473,-0.534,-1.304,-0.578,-1.398,6.188,0.049,0.878,24.7,37.56,29.44,17.99,-0.301,-0.387,-0.219,-0.415,-0.185,10.92,1.265,-1.574,-2.954,-0.895,2.589,-0.677,-0.654,-2.466,-0.716,-2.563,1.746,-1.096,0,,
7,7/11/1994,1994,192,15.53,17.4,15.18,11.38,-0.443,-0.513,-1.287,-0.556,-1.384,6.939,0.095,0.827,27.68,38.08,30.01,17.58,-0.301,-0.396,-0.209,-0.413,-0.16,10.76,1.272,1.178,-0.047,1.7,4.079,-0.615,-0.65,-2.526,-0.668,-2.794,2.645,-1.306,0,,
7,7/12/1994,1994,193,15.39,15.86,13.95,12.01,-0.401,-0.471,-0.992,-0.516,-1.071,8.14,0.43,0.879,26.91,35.64,25.22,15.94,-0.307,-0.385,-0.275,-0.428,-0.253,11.97,1.242,4.826,3.741,5.159,7.61,-0.496,-0.569,-2.251,-0.615,-2.312,4.838,-0.8,0.254,,
7,7/13/1994,1994,194,14.1,15.12,12.88,10.87,-0.447,-0.506,-1.225,-0.554,-1.308,7.49,0.237,0.94,25.05,32.04,25.06,17.67,-0.293,-0.396,-0.264,-0.424,-0.256,12.09,1.255,0.221,-0.67,0.462,3.521,-0.634,-0.614,-2.26,-0.689,-2.411,2.837,-0.843,0,,
7,7/14/1994,1994,195,14.59,15.43,13.13,12.01,-0.399,-0.462,-0.934,-0.508,-1.021,8.83,0.567,0.911,24.9,34.03,27.52,17.71,-0.292,-0.388,-0.314,-0.419,-0.349,11.87,1.205,4.552,3.805,5.304,6.907,-0.51,-0.569,-2.339,-0.622,-2.46,5.269,-0.865,0.508,,
7,7/15/1994,1994,196,12.76,13.73,11.93,11.4,-0.397,-0.454,-0.879,-0.501,-0.965,9.17,0.689,0.993,21.28,29.58,20.34,17.14,-0.271,-0.37,-0.239,-0.402,-0.229,14.68,1.498,5.602,4.602,5.347,7.24,-0.523,-0.532,-2.223,-0.578,-2.371,5.397,-0.724,6.096,,
7,7/16/1994,1994,197,12.44,13.85,11.57,11.27,-0.421,-0.477,-0.945,-0.522,-1.057,9.32,0.671,1.038,23.17,25.37,17.75,15.28,-0.246,-0.343,-0.209,-0.382,-0.186,13.36,1.545,4.105,3.315,4.618,6.797,-0.544,-0.591,-1.98,-0.612,-2.241,6.325,-0.464,0.762,,
7,7/17/1994,1994,198,11.25,12.99,11.26,10.91,-0.412,-0.461,-0.769,-0.508,-0.884,7.72,0.909,0.838,18.31,25.41,17.32,14.52,-0.323,-0.402,-0.344,-0.433,-0.411,11.28,1.352,5.248,4.571,5.918,7.26,-0.515,-0.522,-1.423,-0.584,-1.566,4.152,0.226,0.254,,
7,7/18/1994,1994,199,10.53,10.78,9.42,9.44,-0.411,-0.456,-0.673,-0.504,-0.779,7.14,1.072,1.32,17.87,19.79,13.74,11.58,-0.327,-0.399,-0.312,-0.434,-0.372,12.03,1.505,4.018,3.247,4.423,7.02,-0.52,-0.53,-1.475,-0.589,-1.601,3.571,0.256,0,,
7,7/19/1994,1994,200,10.13,10.65,9.04,8.44,-0.429,-0.47,-0.741,-0.518,-0.867,6.618,1.041,1.659,16.71,20.56,17.08,11.42,-0.321,-0.381,-0.334,-0.412,-0.369,11.23,1.539,4.134,3.387,4.76,5.994,-0.542,-0.542,-1.36,-0.603,-1.593,3.545,0.345,0.254,,
7,7/20/1994,1994,201,7.68,7.7,7.34,7.53,-0.442,-0.471,-0.627,-0.521,-0.745,6.005,1.228,1.662,12.18,12.88,10.56,9.91,-0.32,-0.371,-0.338,-0.407,-0.425,10.04,1.573,4.365,3.419,4.467,5.911,-0.529,-0.541,-1.173,-0.594,-1.385,3.494,0.608,1.27,,
7,7/21/1994,1994,202,9.87,10.51,8.55,7.99,-0.432,-0.469,-0.762,-0.517,-0.903,5.711,1.139,1.693,15.89,20.63,14.48,10.8,-0.298,-0.372,-0.34,-0.41,-0.354,8.98,1.692,5.045,3.63,4.364,5.285,-0.544,-0.554,-1.548,-0.598,-1.649,3.261,0.411,0.254,,
7,7/22/1994,1994,203,11.76,13.02,10.84,9.22,-0.412,-0.464,-1.101,-0.514,-1.185,5.498,0.891,0.938,21.67,29.17,21.36,14.13,-0.231,-0.326,-0.192,-0.344,-0.104,8.93,1.97,1.494,0.884,2.139,3.92,-0.59,-0.573,-2.123,-0.637,-2.228,2.218,-0.127,0,,
7,7/23/1994,1994,204,13.5,14.1,12.11,9.9,-0.413,-0.482,-1.292,-0.527,-1.355,5.514,0.764,0.86,25.37,33.19,25.02,15.51,-0.19,-0.308,-0.171,-0.32,0.019,10.17,2.125,-0.29,-1.071,0.729,3.107,-0.614,-0.605,-2.155,-0.649,-2.408,1.91,-0.254,0,,
7,7/24/1994,1994,205,14.17,14.14,12.22,10.03,-0.403,-0.477,-1.293,-0.524,-1.326,5.861,0.835,0.924,27.13,30.88,26.16,16.79,-0.207,-0.293,-0.179,-0.327,0,10.8,2.129,-1.918,-2.976,-0.92,2.215,-0.633,-0.606,-2.495,-0.669,-2.588,1.526,-0.384,0,,
7,7/25/1994,1994,206,14.96,15.54,13.53,10.65,-0.393,-0.472,-1.275,-0.518,-1.314,6.369,0.893,0.892,27.95,31.77,26.19,17.32,-0.198,-0.298,-0.169,-0.333,0.023,11.06,2.223,-1.251,-2.261,-0.55,2.763,-0.608,-0.582,-2.515,-0.663,-2.547,2.257,-0.325,0,,
7,7/26/1994,1994,207,12.38,12.93,12,11.08,-0.361,-0.418,-0.892,-0.469,-0.969,6.937,1.316,0.903,20.83,24.82,18.88,16.09,-0.235,-0.311,-0.232,-0.339,-0.061,9.53,2.142,3.386,2.193,3.979,6.219,-0.469,-0.478,-1.779,-0.544,-1.847,4.479,0.475,1.524,,
7,7/27/1994,1994,208,13.47,14.17,12.29,12.19,-0.347,-0.422,-1.024,-0.47,-1.062,7.99,1.266,1.004,22.97,27.8,20.4,17.58,-0.217,-0.321,-0.17,-0.356,-0.144,12.06,2.177,2.624,1.647,3.037,5.99,-0.507,-0.527,-2.125,-0.591,-2.221,3.525,0.137,0.254,,
7,7/28/1994,1994,209,14.84,14.83,12.46,11.6,-0.342,-0.426,-1.283,-0.473,-1.32,7.52,1.038,0.837,24.76,30.4,21.29,16.76,-0.173,-0.284,-0.126,-0.314,0.048,11.44,2.397,3.637,2.516,3.764,6.041,-0.487,-0.564,-2.305,-0.572,-2.514,3.811,-0.156,0,,
7,7/29/1994,1994,210,13.01,14.45,12.93,11.69,-0.347,-0.413,-0.945,-0.465,-0.988,7.37,1.408,1.117,23.95,30.72,24.58,18,-0.215,-0.297,-0.136,-0.33,0.028,11.61,2.377,2.392,1.398,3.409,5.453,-0.493,-0.494,-1.98,-0.56,-2.119,3.739,0.288,0,,
7,7/30/1994,1994,211,14.08,15.57,13.78,11.94,-0.358,-0.433,-1.096,-0.484,-1.143,7.46,1.283,0.987,23.59,31.43,25.21,17.94,-0.203,-0.309,-0.214,-0.346,-0.141,11.46,2.243,2.676,1.138,2.62,5.016,-0.515,-0.546,-2.128,-0.582,-2.219,3.73,0.224,0,,
7,7/31/1994,1994,212,15.86,16.62,15.06,12.56,-0.328,-0.417,-1.124,-0.465,-1.149,8.15,1.32,0.914,26.55,33.54,26.98,18.91,-0.192,-0.306,-0.278,-0.346,-0.204,12.48,2.252,3.191,2.194,3.491,5.99,-0.468,-0.532,-2.377,-0.579,-2.503,4.134,0.043,0,,
